date,year,month,county,population,deaths,death_rate,display_name,mortality_factor
1993-05-15,93,5,Queens,2405464,803.0983440516817,33.38642124977475,Queens,0.8096249999999999
1993-05-15,93,5,New York,1694251,521.7916135523756,30.797775155651408,Manhattan,0.74685
1993-05-15,93,5,Bronx,1472654,770.6342416321306,52.329619967224524,Bronx,1.269
1993-05-15,93,5,Richmond,495747,222.16503136662536,44.814195822995465,Staten Island,1.0867499999999999
1993-06-15,93,6,Rest of State,11397059,4512.843485123123,39.59656157894,,
1993-06-15,93,6,Kings,2736074,1088.6509929384126,39.78879931384943,Brooklyn,1.0259200000000002
1993-06-15,93,6,Queens,2405464,732.7183974052784,30.460584627551214,Queens,0.7854
1993-06-15,93,6,New York,1694251,477.6783996957933,28.194075122032878,Manhattan,0.72696
1993-06-15,93,6,Bronx,1472654,697.0280538518188,47.33142026924306,Bronx,1.2204000000000002
1993-06-15,93,6,Richmond,495747,201.65087506475086,40.676166485072194,Staten Island,1.0488
1993-07-15,93,7,Rest of State,11397059,4562.490969395011,40.032178208387016,,
1993-07-15,93,7,Kings,2736074,1075.394920954118,39.3043068628304,Brooklyn,1.0024000000000002
1993-07-15,93,7,Queens,2405464,725.546832454966,30.162448178603626,Queens,0.76925
1993-07-15,93,7,New York,1694251,474.12464578203594,27.98432143655432,Manhattan,0.7137
1993-07-15,93,7,Bronx,1472654,685.987569093219,46.58172042402486,Bronx,1.1880000000000002
1993-07-15,93,7,Richmond,495747,198.95141192502268,40.131642132987736,Staten Island,1.0234999999999999
1993-08-15,93,8,Rest of State,11397059,4527.512060021636,39.72526649218571,,
1993-08-15,93,8,Kings,2736074,1092.1895509852184,39.91812907783994,Brooklyn,1.0259200000000002
1993-08-15,93,8,Queens,2405464,735.1000299009075,30.559593903750272,Queens,0.7854
1993-08-15,93,8,New York,1694251,479.23104857591466,28.285717321454417,Manhattan,0.72696
1993-08-15,93,8,Bronx,1472654,699.2936782298844,47.48526661591144,Bronx,1.2204000000000002
1993-08-15,93,8,Richmond,495747,202.3063223396207,40.80838055290717,Staten Island,1.0488
1993-09-15,93,9,Rest of State,11397059,4477.300399792111,39.28469967376769,,
1993-09-15,93,9,Kings,2736074,1117.2191734476337,40.83292971782319,Brooklyn,1.0612000000000001
1993-09-15,93,9,Queens,2405464,749.3696012221218,31.152808822835087,Queens,0.8096249999999999
1993-09-15,93,9,New York,1694251,486.8828036627458,28.737347870105776,Manhattan,0.74685
1993-09-15,93,9,Bronx,1472654,719.0774064188818,48.82867302291521,Bronx,1.269
1993-09-15,93,9,Richmond,495747,207.3017858818976,41.81604445047526,Staten Island,1.0867499999999999
1993-10-15,93,10,Rest of State,11397059,4906.074127594784,43.04684329171924,,
1993-10-15,93,10,Kings,2736074,1264.9102896685768,46.23085083475727,Brooklyn,1.0964800000000001
1993-10-15,93,10,Queens,2405464,845.7031857531179,35.15759062505686,Queens,0.83385
1993-10-15,93,10,New York,1694251,547.7180369878303,32.328033862032854,Manhattan,0.76674
1993-10-15,93,10,Bronx,1472654,818.1171171485381,55.55392625481193,Bronx,1.3176
1993-10-15,93,10,Richmond,495747,235.08664698118596,47.42068978353595,Staten Island,1.1246999999999998
1993-11-15,93,11,Rest of State,11397059,4828.2178454411405,42.36371721372277,,
1993-11-15,93,11,Kings,2736074,1298.241616544295,47.44906813720298,Brooklyn,1.14352
1993-11-15,93,11,Queens,2405464,864.5216910026722,35.93991392108434,Queens,0.8661500000000001
1993-11-15,93,11,New York,1694251,557.6699319516256,32.9154258696985,Manhattan,0.79326
1993-11-15,93,11,Bronx,1472654,844.7308777121196,57.361123367207746,Bronx,1.3824
1993-11-15,93,11,Richmond,495747,241.7646242180806,48.767743267852474,Staten Island,1.1753
1993-12-15,93,12,Rest of State,11397059,5671.096726147973,49.759299536380155,,
1993-12-15,93,12,Kings,2736074,1618.9717277190143,59.1713428700764,Brooklyn,1.2140800000000003
1993-12-15,93,12,Queens,2405464,1072.245369395798,44.57540704811205,Queens,0.9146000000000001
1993-12-15,93,12,New York,1694251,687.8721503756343,40.600368562605794,Manhattan,0.8330400000000001
1993-12-15,93,12,Bronx,1472654,1061.9624595028272,72.11214986703104,Bronx,1.4796000000000002
1993-12-15,93,12,Richmond,495747,302.30891260148655,60.98048250448042,Staten Island,1.2512
1994-01-15,94,1,Rest of State,11397059,6081.252647348686,53.358086918289054,,
1994-01-15,94,1,Kings,2736074,1803.3265011765154,65.90927369568642,Brooklyn,1.2611200000000002
1994-01-15,94,1,Queens,2405464,1190.4004733104473,49.487353513103805,Queens,0.9469000000000001
1994-01-15,94,1,New York,1694251,761.1040983521136,44.922747476738316,Manhattan,0.8595600000000001
1994-01-15,94,1,Bronx,1472654,1188.640782667559,80.71419238107248,Bronx,1.5444000000000002
1994-01-15,94,1,Richmond,495747,337.2830175029526,68.03531186329975,Staten Island,1.3018
1994-02-15,94,2,Rest of State,11397059,4582.801303869875,40.210385011342616,,
1994-02-15,94,2,Kings,2736074,1333.6326944362575,48.74256670091005,Brooklyn,1.2376
1994-02-15,94,2,Queens,2405464,881.7795052607727,36.65735613839046,Queens,0.9307500000000002
1994-02-15,94,2,New York,1694251,564.7161206565639,33.33131399400466,Manhattan,0.8463
1994-02-15,94,2,Bronx,1472654,876.9616593682235,59.549742123283785,Bronx,1.5120000000000002
1994-02-15,94,2,Richmond,495747,249.2349872335438,50.274633479081835,Staten Island,1.2765
1994-03-15,94,3,Rest of State,11397059,4990.1363452824135,43.784421448396586,,
1994-03-15,94,3,Kings,2736074,1383.1759986986121,50.55331101054329,Brooklyn,1.1788
1994-03-15,94,3,Queens,2405464,918.5045182514086,38.18408915084194,Queens,0.890375
1994-03-15,94,3,New York,1694251,590.823682189745,34.87226403819416,Manhattan,0.81315
1994-03-15,94,3,Bronx,1472654,903.7531688831814,61.36900920943965,Bronx,1.4310000000000003
1994-03-15,94,3,Richmond,495747,257.9406991930524,52.030713084103866,Staten Island,1.2132500000000002
1994-04-15,94,4,Rest of State,11397059,4878.429505670664,42.804284032140785,,
1994-04-15,94,4,Kings,2736074,1257.7828052856696,45.97035041032039,Brooklyn,1.0964800000000001
1994-04-15,94,4,Queens,2405464,840.9378389152726,34.95948552608863,Queens,0.83385
1994-04-15,94,4,New York,1694251,544.6317693001114,32.145872677667676,Manhattan,0.76674
1994-04-15,94,4,Bronx,1472654,813.5072115896286,55.240892401720195,Bronx,1.3176
1994-04-15,94,4,Richmond,495747,233.76198671185776,47.15348488480167,Staten Island,1.1246999999999998
1994-05-15,94,5,Rest of State,11397059,4748.1048594569575,41.660790379842354,,
1994-05-15,94,5,Kings,2736074,1184.7929137771278,43.302663370110885,Brooklyn,1.0612000000000001
1994-05-15,94,5,Queens,2405464,794.6943754895889,33.03705129195818,Queens,0.8096249999999999
1994-05-15,94,5,New York,1694251,516.3313603358957,30.475493910636366,Manhattan,0.74685
1994-05-15,94,5,Bronx,1472654,762.5699914845399,51.78202018155927,Bronx,1.269
1994-05-15,94,5,Richmond,495747,219.84020035056076,44.34524068739917,Staten Island,1.0867499999999999
1994-06-15,94,6,Rest of State,11397059,4590.135591319131,40.27473746796547,,
1994-06-15,94,6,Kings,2736074,1107.2964718773503,40.470267685645574,Brooklyn,1.0259200000000002
1994-06-15,94,6,Queens,2405464,745.2677686322472,30.9822873521386,Queens,0.7854
1994-06-15,94,6,New York,1694251,485.85966494874043,28.676959018984814,Manhattan,0.72696
1994-06-15,94,6,Bronx,1472654,708.9661515362418,48.14207217284181,Bronx,1.2204000000000002
1994-06-15,94,6,Richmond,495747,205.1045780131033,41.372832919433364,Staten Island,1.0488
1994-07-15,94,7,Rest of State,11397059,4455.861713401979,39.09659249287012,,
1994-07-15,94,7,Kings,2736074,1050.2620360696953,38.38573211359398,Brooklyn,1.0024000000000002
1994-07-15,94,7,Queens,2405464,708.5901920031312,29.45752636510591,Queens,0.76925
1994-07-15,94,7,New York,1694251,463.0439535534215,27.33030427920193,Manhattan,0.7137
1994-07-15,94,7,Bronx,1472654,669.9554619386971,45.49306639160978,Bronx,1.1880000000000002
1994-07-15,94,7,Richmond,495747,194.3017498928934,39.19373186179511,Staten Island,1.0234999999999999
1994-08-15,94,8,Rest of State,11397059,4657.836706235343,40.86876014448414,,
1994-08-15,94,8,Kings,2736074,1123.6282782472229,41.0671742886787,Brooklyn,1.0259200000000002
1994-08-15,94,8,Queens,2405464,756.2599186120739,31.43925324228814,Queens,0.7854
1994-08-15,94,8,New York,1694251,493.02573670314666,29.09992301631498,Manhattan,0.72696
1994-08-15,94,8,Bronx,1472654,719.4228794350064,48.852132234388144,Bronx,1.2204000000000002
1994-08-15,94,8,Richmond,495747,208.12971928173314,41.98305169405627,Staten Island,1.0488
1994-09-15,94,9,Rest of State,11397059,4512.279309165488,39.591611389969,,
1994-09-15,94,9,Kings,2736074,1125.9474482401934,41.151936981243686,Brooklyn,1.0612000000000001
1994-09-15,94,9,Queens,2405464,755.2240512316696,31.396190141763483,Queens,0.8096249999999999
1994-09-15,94,9,New York,1694251,490.68657556636094,28.961858400340972,Manhattan,0.74685
1994-09-15,94,9,Bronx,1472654,724.6951986565292,49.21014703090673,Bronx,1.269
1994-09-15,94,9,Richmond,495747,208.9213310840999,42.142732297744594,Staten Island,1.0867499999999999
1994-10-15,94,10,Rest of State,11397059,4799.4448716017505,42.111257576202334,,
1994-10-15,94,10,Kings,2736074,1237.4185641916492,45.226063483357876,Brooklyn,1.0964800000000001
1994-10-15,94,10,Queens,2405464,827.3225622357146,34.39347095760795,Queens,0.83385
1994-10-15,94,10,New York,1694251,535.8138616209145,31.625412150910016,Manhattan,0.76674
1994-10-15,94,10,Bronx,1472654,800.3360528498866,54.34650996431522,Bronx,1.3176
1994-10-15,94,10,Richmond,495747,229.97724308520574,46.390042316989465,Staten Island,1.1246999999999998
1994-11-15,94,11,Rest of State,11397059,4800.573223517022,42.12115795414433,,
1994-11-15,94,11,Kings,2736074,1290.8083565290265,47.17739200507832,Brooklyn,1.14352
1994-11-15,94,11,Queens,2405464,859.5717537674384,35.734135026233545,Queens,0.8661500000000001
1994-11-15,94,11,New York,1694251,554.4769164496824,32.72696409502975,Manhattan,0.79326
1994-11-15,94,11,Bronx,1472654,839.8942554863784,57.03269440658691,Bronx,1.3824
1994-11-15,94,11,Richmond,495747,240.38036778121614,48.48851688083158,Staten Island,1.1753
1994-12-15,94,12,Rest of State,11397059,5051.0673487070035,44.319041857263386,,
1994-12-15,94,12,Kings,2736074,1441.9671586021027,52.70205259806944,Brooklyn,1.2140800000000003
1994-12-15,94,12,Queens,2405464,955.0152001791264,39.70191198783795,Queens,0.9146000000000001
1994-12-15,94,12,New York,1694251,612.6660726535072,36.16147032839332,Manhattan,0.8330400000000001
1994-12-15,94,12,Bronx,1472654,945.856536005652,64.22802206123447,Bronx,1.4796000000000002
1994-12-15,94,12,Richmond,495747,269.257032881129,54.313396325369396,Staten Island,1.2512
1995-01-15,95,1,Rest of State,11397059,5251.913989625097,46.081309130935416,,
1995-01-15,95,1,Kings,2736074,1557.395528291324,56.92081165536181,Brooklyn,1.2611200000000002
1995-01-15,95,1,Queens,2405464,1028.0580764492952,42.73845197638772,Queens,0.9469000000000001
1995-01-15,95,1,New York,1694251,657.3075472269993,38.79634996390731,Manhattan,0.8595600000000001
1995-01-15,95,1,Bronx,1472654,1026.538365882949,69.70669049776451,Bronx,1.5444000000000002
1995-01-15,95,1,Richmond,495747,291.2856118318012,58.756908631177026,Staten Island,1.3018
1995-02-15,95,2,Rest of State,11397059,5011.575031672546,43.97252862929416,,
1995-02-15,95,2,Kings,2736074,1458.4093591871567,53.30299396826097,Brooklyn,1.2376
1995-02-15,95,2,Queens,2405464,964.2801114405322,40.08707307365781,Queens,0.9307500000000002
1995-02-15,95,2,New York,1694251,617.551803495292,36.449841463590225,Manhattan,0.8463
1995-02-15,95,2,Bronx,1472654,959.011500697763,65.12130484810166,Bronx,1.5120000000000002
1995-02-15,95,2,Richmond,495747,272.55378451256547,54.97840320013343,Staten Island,1.2765
1995-03-15,95,3,Rest of State,11397059,5447.683046924475,47.79902470386856,,
1995-03-15,95,3,Kings,2736074,1509.9997109591632,55.18855524226184,Brooklyn,1.1788
1995-03-15,95,3,Queens,2405464,1002.7224000266366,41.68519670328205,Queens,0.890375
1995-03-15,95,3,New York,1694251,644.9964358648024,38.06970961591892,Manhattan,0.81315
1995-03-15,95,3,Bronx,1472654,986.6184961827021,66.99594719348211,Bronx,1.4310000000000003
1995-03-15,95,3,Richmond,495747,281.59133876858266,56.80142063766048,Staten Island,1.2132500000000002
1995-04-15,95,4,Rest of State,11397059,4903.253247806609,43.0220923468643,,
1995-04-15,95,4,Kings,2736074,1264.1829953437903,46.204269158794325,Brooklyn,1.0964800000000001
1995-04-15,95,4,Queens,2405464,845.216925871705,35.1373758190397,Queens,0.83385
1995-04-15,95,4,New York,1694251,547.4031117135733,32.30944598607722,Manhattan,0.76674
1995-04-15,95,4,Bronx,1472654,817.6467186221188,55.52198402490461,Bronx,1.3176
1995-04-15,95,4,Richmond,495747,234.95147756594838,47.39342397754265,Staten Island,1.1246999999999998
1995-05-15,95,5,Rest of State,11397059,4994.649752943494,43.82402296016449,,
1995-05-15,95,5,Kings,2736074,1246.3131732021045,45.55115004938114,Brooklyn,1.0612000000000001
1995-05-15,95,5,Queens,2405464,835.9588053955954,34.75249703988899,Queens,0.8096249999999999
1995-05-15,95,5,New York,1694251,543.1418171404093,32.05793103503609,Manhattan,0.74685
1995-05-15,95,5,Bronx,1472654,802.1663658047329,54.47079665724147,Bronx,1.269
1995-05-15,95,5,Richmond,495747,231.2553818564062,46.64786309476531,Staten Island,1.0867499999999999
1995-06-15,95,6,Rest of State,11397059,4591.263943234401,40.284637845907454,,
1995-06-15,95,6,Kings,2736074,1107.5686686501815,40.48021612902946,Brooklyn,1.0259200000000002
1995-06-15,95,6,Queens,2405464,745.4509711319109,30.989903450307757,Queens,0.7854
1995-06-15,95,6,New York,1694251,485.9790994779805,28.68400841894032,Manhattan,0.72696
1995-06-15,95,6,Bronx,1472654,709.1404303345545,48.15390650720091,Bronx,1.2204000000000002
1995-06-15,95,6,Richmond,495747,205.15499703424712,41.38300323234374,Staten Island,1.0488
1995-07-15,95,7,Rest of State,11397059,4634.705491972303,40.66580239667359,,
1995-07-15,95,7,Kings,2736074,1092.4161339975367,39.926410396704796,Brooklyn,1.0024000000000002
1995-07-15,95,7,Queens,2405464,737.0306947715525,30.639855544358696,Queens,0.76925
1995-07-15,95,7,New York,1694251,481.6290299368647,28.42725369126916,Manhattan,0.7137
1995-07-15,95,7,Bronx,1472654,696.8452924571279,47.3190099274594,Bronx,1.1880000000000002
1995-07-15,95,7,Richmond,495747,202.10038938593559,40.76684062353087,Staten Island,1.0234999999999999
1995-08-15,95,8,Rest of State,11397059,4771.800249677632,41.86869831662389,,
1995-08-15,95,8,Kings,2736074,1151.1201523031746,42.071967070451116,Brooklyn,1.0259200000000002
1995-08-15,95,8,Queens,2405464,774.7633710781154,32.20847915737319,Queens,0.7854
1995-08-15,95,8,New York,1694251,505.08862415639703,29.811912411820742,Manhattan,0.72696
1995-08-15,95,8,Bronx,1472654,737.0250380645934,50.04740000465781,Bronx,1.2204000000000002
1995-08-15,95,8,Richmond,495747,213.22204041726002,43.010253298004834,Staten Island,1.0488
1995-09-15,95,9,Rest of State,11397059,4671.94110517622,40.99251486875886,,
1995-09-15,95,9,Kings,2736074,1165.7877993094573,42.608050780404966,Brooklyn,1.0612000000000001
1995-09-15,95,9,Queens,2405464,781.9467827268637,32.50710809751731,Queens,0.8096249999999999
1995-09-15,95,9,New York,1694251,508.04895377157226,29.986640336737132,Manhattan,0.74685
1995-09-15,95,9,Bronx,1472654,750.3377019348235,50.951391293190625,Bronx,1.269
1995-09-15,95,9,Richmond,495747,216.31377128124922,43.63390424576431,Staten Island,1.0867499999999999
1995-10-15,95,10,Rest of State,11397059,4906.074127594784,43.04684329171924,,
1995-10-15,95,10,Kings,2736074,1264.9102896685768,46.23085083475727,Brooklyn,1.0964800000000001
1995-10-15,95,10,Queens,2405464,845.7031857531179,35.15759062505686,Queens,0.83385
1995-10-15,95,10,New York,1694251,547.7180369878303,32.328033862032854,Manhattan,0.76674
1995-10-15,95,10,Bronx,1472654,818.1171171485381,55.55392625481193,Bronx,1.3176
1995-10-15,95,10,Richmond,495747,235.08664698118596,47.42068978353595,Staten Island,1.1246999999999998
1995-11-15,95,11,Rest of State,11397059,4988.4438174095085,43.769570881483624,,
1995-11-15,95,11,Kings,2736074,1341.3241847960571,49.02368082135415,Brooklyn,1.14352
1995-11-15,95,11,Queens,2405464,893.2111231415784,37.132591597362435,Queens,0.8661500000000001
1995-11-15,95,11,New York,1694251,576.1763891465615,34.007734931043956,Manhattan,0.79326
1995-11-15,95,11,Bronx,1472654,872.7635453062119,59.264670812438766,Bronx,1.3824
1995-11-15,95,11,Richmond,495747,249.78766152562147,50.386116613034766,Staten Island,1.1753
1995-12-15,95,12,Rest of State,11397059,5398.599738610222,47.36835826339253,,
1995-12-15,95,12,Kings,2736074,1541.1799107185882,56.32815160403513,Brooklyn,1.2140800000000003
1995-12-15,95,12,Queens,2405464,1020.7238300585348,42.4335525311763,Queens,0.9146000000000001
1995-12-15,95,12,New York,1694251,654.8197977461645,38.64951519852516,Manhattan,0.8330400000000001
1995-12-15,95,12,Bronx,1472654,1010.9350154180814,68.64715102244529,Bronx,1.4796000000000002
1995-12-15,95,12,Richmond,495747,287.7829272466797,58.05036182703672,Staten Island,1.2512
1996-01-15,1996,1,Rest of State,11397059,5392.957979033871,47.31885637368264,,
1996-01-15,1996,1,Kings,2736074,1599.2205236799616,58.44946166221972,Brooklyn,1.2611200000000002
1996-01-15,1996,1,Queens,2405464,1055.6673276161578,43.88622434657753,Queens,0.9469000000000001
1996-01-15,1996,1,New York,1694251,674.9600219081411,39.83825430282415,Manhattan,0.8595600000000001
1996-01-15,1996,1,Bronx,1472654,1054.106804111624,71.57871462757878,Bronx,1.5444000000000002
1996-01-15,1996,1,Richmond,495747,299.10829987111265,60.33486836453123,Staten Island,1.3018
1996-02-15,1996,2,Rest of State,11397059,4957.978315697213,43.50226067705022,,
1996-02-15,1996,2,Kings,2736074,1442.8122760932945,52.73294055984211,Brooklyn,1.2376
1996-02-15,1996,2,Queens,2405464,953.9675356680623,39.6583584567494,Queens,0.9307500000000002
1996-02-15,1996,2,New York,1694251,610.947343140451,36.06002552989203,Manhattan,0.8463
1996-02-15,1996,2,Bronx,1472654,948.7552705315707,64.42485950749943,Bronx,1.5120000000000002
1996-02-15,1996,2,Richmond,495747,269.6389348526878,54.39043198500198,Staten Island,1.2765
1996-03-15,1996,3,Rest of State,11397059,5342.182142846712,46.873339366293635,,
1996-03-15,1996,3,Kings,2736074,1480.7567588103063,54.11976279918987,Brooklyn,1.1788
1996-03-15,1996,3,Queens,2405464,983.303480307811,40.87791296431005,Queens,0.890375
1996-03-15,1996,3,New York,1694251,632.5053077054489,37.33244411279373,Manhattan,0.81315
1996-03-15,1996,3,Bronx,1472654,967.5114478411357,65.69849046966468,Bronx,1.4310000000000003
1996-03-15,1996,3,Richmond,495747,276.13798537693765,55.701393125311434,Staten Island,1.2132500000000002
1996-04-15,1996,4,Rest of State,11397059,4994.649752943494,43.82402296016449,,
1996-04-15,1996,4,Kings,2736074,1287.747331466871,47.065515459993804,Brooklyn,1.0964800000000001
1996-04-15,1996,4,Queens,2405464,860.9717460294794,35.79233553399591,Queens,0.83385
1996-04-15,1996,4,New York,1694251,557.6066905995011,32.91169316703966,Manhattan,0.76674
1996-04-15,1996,4,Bronx,1472654,832.8876308781058,56.5569122739018,Bronx,1.3176
1996-04-15,1996,4,Richmond,495747,239.33096661964575,48.276836091725364,Staten Island,1.1246999999999998
1996-05-15,1996,5,Rest of State,11397059,4757.131674779119,41.73999340337818,,
1996-05-15,1996,5,Kings,2736074,1187.045371788111,43.384987825187146,Brooklyn,1.0612000000000001
1996-05-15,1996,5,Queens,2405464,796.2052012985044,33.09985937426228,Queens,0.8096249999999999
1996-05-15,1996,5,New York,1694251,517.3129788916674,30.533432111987384,Manhattan,0.74685
1996-05-15,1996,5,Bronx,1472654,764.0197443200618,51.880465086847416,Bronx,1.269
1996-05-15,1996,5,Richmond,495747,220.2581474995162,44.42954722862997,Staten Island,1.0867499999999999
1996-06-15,1996,6,Rest of State,11397059,4594.0848230225765,40.30938879076239,,
1996-06-15,1996,6,Kings,2736074,1108.2491605822595,40.50508723748917,Brooklyn,1.0259200000000002
1996-06-15,1996,6,Queens,2405464,745.9089773810705,31.00894369573066,Queens,0.7854
1996-06-15,1996,6,New York,1694251,486.2776858010808,28.701631918829072,Manhattan,0.72696
1996-06-15,1996,6,Bronx,1472654,709.5761273303364,48.18349234309867,Bronx,1.2204000000000002
1996-06-15,1996,6,Richmond,495747,205.2810445871067,41.40842901461969,Staten Island,1.0488
1996-07-15,1996,7,Rest of State,11397059,4615.52350941271,40.49749597165997,,
1996-07-15,1996,7,Kings,2736074,1087.8948742828788,39.761164145519416,Brooklyn,1.0024000000000002
1996-07-15,1996,7,Queens,2405464,733.9802938437092,30.51304421283001,Queens,0.76925
1996-07-15,1996,7,New York,1694251,479.63567789573835,28.309599811110534,Manhattan,0.7137
1996-07-15,1996,7,Bronx,1472654,693.9612096885896,47.1231674031096,Bronx,1.1880000000000002
1996-07-15,1996,7,Richmond,495747,201.2639422478806,40.598116024480355,Staten Island,1.0234999999999999
1996-08-15,1996,8,Rest of State,11397059,4440.064786588196,38.95798720168243,,
1996-08-15,1996,8,Kings,2736074,1071.0943010908,39.14712471558883,Brooklyn,1.0259200000000002
1996-08-15,1996,8,Queens,2405464,720.9018361769648,29.969346295640456,Queens,0.7854
1996-08-15,1996,8,New York,1694251,469.9748725598067,27.739388824902964,Manhattan,0.72696
1996-08-15,1996,8,Bronx,1472654,685.7870713606469,46.568105703080754,Bronx,1.2204000000000002
1996-08-15,1996,8,Richmond,495747,198.39884820097382,40.020181302352576,Staten Island,1.0488
1996-09-15,1996,9,Rest of State,11397059,4542.744810877783,39.8589215944024,,
1996-09-15,1996,9,Kings,2736074,1133.5494940272615,41.42978201712605,Brooklyn,1.0612000000000001
1996-09-15,1996,9,Queens,2405464,760.3230883367596,31.608167419539832,Queens,0.8096249999999999
1996-09-15,1996,9,New York,1694251,493.99953819209037,29.157399829900665,Manhattan,0.74685
1996-09-15,1996,9,Bronx,1472654,729.5881144764157,49.54239858625418,Bronx,1.269
1996-09-15,1996,9,Richmond,495747,210.3319027118245,42.42726687439854,Staten Island,1.0867499999999999
1996-10-15,1996,10,Rest of State,11397059,4899.868192060798,42.99239121303836,,
1996-10-15,1996,10,Kings,2736074,1263.3102421540466,46.17237114763879,Brooklyn,1.0964800000000001
1996-10-15,1996,10,Queens,2405464,844.6334140140098,35.1131180518191,Queens,0.83385
1996-10-15,1996,10,New York,1694251,547.0252013844648,32.28714053493047,Manhattan,0.76674
1996-10-15,1996,10,Bronx,1472654,817.0822403904156,55.483653349015825,Bronx,1.3176
1996-10-15,1996,10,Richmond,495747,234.78927426766333,47.360705010350706,Staten Island,1.1246999999999998
1996-11-15,1996,11,Rest of State,11397059,4954.593259951402,43.47255954322428,,
1996-11-15,1996,11,Kings,2736074,1332.2222337569526,48.691016169772915,Brooklyn,1.14352
1996-11-15,1996,11,Queens,2405464,887.1499755065983,36.88061744040228,Queens,0.8661500000000001
1996-11-15,1996,11,New York,1694251,572.266574246223,33.776965411041395,Manhattan,0.79326
1996-11-15,1996,11,Bronx,1472654,866.8411507440798,58.86251290147446,Bronx,1.3824
1996-11-15,1996,11,Richmond,495747,248.09265364374664,50.044206751376535,Staten Island,1.1753
1996-12-15,1996,12,Rest of State,11397059,5633.296936986421,49.4276368753239,,
1996-12-15,1996,12,Kings,2736074,1608.1807303297212,58.776945737934035,Brooklyn,1.2140800000000003
1996-12-15,1996,12,Queens,2405464,1065.0984891978753,44.278296794209986,Queens,0.9146000000000001
1996-12-15,1996,12,New York,1694251,683.2872484580888,40.329753292640156,Manhattan,0.8330400000000001
1996-12-15,1996,12,Bronx,1472654,1054.8841183979039,71.63149785339284,Bronx,1.4796000000000002
1996-12-15,1996,12,Richmond,495747,300.2939208441945,60.57402684114972,Staten Island,1.2512
1997-01-15,1997,1,Rest of State,11397059,6049.094617763486,53.07592614694269,,
1997-01-15,1997,1,Kings,2736074,1793.7904022279056,65.56074149412281,Brooklyn,1.2611200000000002
1997-01-15,1997,1,Queens,2405464,1184.1055640444026,49.225661412700525,Queens,0.9469000000000001
1997-01-15,1997,1,New York,1694251,757.0793341248132,44.68519328746527,Manhattan,0.8595600000000001
1997-01-15,1997,1,Bronx,1472654,1182.355178751421,80.2873708794748,Bronx,1.5444000000000002
1997-01-15,1997,1,Richmond,495747,335.4994446299895,67.67553704409498,Staten Island,1.3018
1997-02-15,1997,2,Rest of State,11397059,4677.5828647525705,41.04201675846874,,
1997-02-15,1997,2,Kings,2736074,1361.214904539088,49.75066114948236,Brooklyn,1.2376
1997-02-15,1997,2,Queens,2405464,900.0164813636669,37.41550409250219,Queens,0.9307500000000002
1997-02-15,1997,2,New York,1694251,576.3955873893354,34.02067269780779,Manhattan,0.8463
1997-02-15,1997,2,Bronx,1472654,895.0989927147533,60.78135072561194,Bronx,1.5120000000000002
1997-02-15,1997,2,Richmond,495747,254.38966873732753,51.31441415426166,Staten Island,1.2765
1997-03-15,1997,3,Rest of State,11397059,5150.926493208415,45.19522530512841,,
1997-03-15,1997,3,Kings,2736074,1427.7441343265493,52.182219279396286,Brooklyn,1.1788
1997-03-15,1997,3,Queens,2405464,948.1001980367846,39.414441373339386,Queens,0.890375
1997-03-15,1997,3,New York,1694251,609.8609630743213,35.99590397611223,Manhattan,0.81315
1997-03-15,1997,3,Bronx,1472654,932.8735366764778,63.34641651579243,Bronx,1.4310000000000003
1997-03-15,1997,3,Richmond,495747,266.2519597097307,53.707225602924616,Staten Island,1.2132500000000002
1997-04-15,1997,4,Rest of State,11397059,4973.21106655336,43.63591577926692,,
1997-04-15,1997,4,Kings,2736074,1282.219894598494,46.863494722675405,Brooklyn,1.0964800000000001
1997-04-15,1997,4,Queens,2405464,857.2761709307422,35.638703008265445,Queens,0.83385
1997-04-15,1997,4,New York,1694251,555.2132585151476,32.77042530977686,Manhattan,0.76674
1997-04-15,1997,4,Bronx,1472654,829.3126020773187,56.314151326606165,Bronx,1.3176
1997-04-15,1997,4,Richmond,495747,238.30367906384018,48.06961596617633,Staten Island,1.1246999999999998
1997-05-15,1997,5,Rest of State,11397059,4983.930409748427,43.729969369715704,,
1997-05-15,1997,5,Kings,2736074,1243.638379314062,45.453389758978076,Brooklyn,1.0612000000000001
1997-05-15,1997,5,Queens,2405464,834.164699747508,34.677912442152866,Queens,0.8096249999999999
1997-05-15,1997,5,New York,1694251,541.9761451054304,31.989129420931754,Manhattan,0.74685
1997-05-15,1997,5,Bronx,1472654,800.4447843125505,54.35389333221181,Bronx,1.269
1997-05-15,1997,5,Richmond,495747,230.75906961702157,46.54774907705373,Staten Island,1.0867499999999999
1997-06-15,1997,6,Rest of State,11397059,4638.090547718114,40.69550353049953,,
1997-06-15,1997,6,Kings,2736074,1118.8648347226767,40.89307652946071,Brooklyn,1.0259200000000002
1997-06-15,1997,6,Queens,2405464,753.0538748679577,31.305971524327852,Queens,0.7854
1997-06-15,1997,6,New York,1694251,490.9356324414448,28.976558517093675,Manhattan,0.72696
1997-06-15,1997,6,Bronx,1472654,716.3730004645333,48.64503138310379,Bronx,1.2204000000000002
1997-06-15,1997,6,Richmond,495747,207.2473864117161,41.80507121812459,Staten Island,1.0488
1997-07-15,1997,7,Rest of State,11397059,4720.460237532838,41.4182311202639,,
